userId,movieId,rating
19548,3983,4.5
19550,143385,5.0
19551,1276,5.0
19556,128360,4.5
19557,4878,4.5
19560,7981,5.0
19560,101088,5.0
19563,1276,5.0
19564,910,5.0
19564,1248,5.0
19565,1243,4.5
19565,1276,5.0
19568,342,4.5
19570,7438,5.0
19570,99114,5.0
19575,5785,5.0
19576,7438,4.5
19578,7438,4.5
19578,99114,4.5
19586,4878,5.0
19587,2064,5.0
19591,1243,5.0
19593,910,4.5
19595,67734,4.5
19596,6441,5.0
19599,99114,4.5
19600,7438,5.0
19600,99114,4.5
19604,5617,4.5
19605,7438,5.0
19607,1248,4.5
19607,4903,4.5
19607,8949,4.5
19609,7438,5.0
19609,99114,5.0
19610,7438,5.0
19616,143385,4.5
19621,7438,5.0
19621,99114,5.0
19622,1276,4.5
19622,4878,4.5
19628,99114,5.0
19630,2336,5.0
19636,99114,5.0
19637,1019,5.0
19639,342,5.0
19640,1276,5.0
19647,99114,5.0
19658,3264,5.0
19658,4878,5.0
19658,99114,5.0
19660,4878,4.5
19663,910,5.0
19664,2336,5.0
19672,99114,5.0
19672,128360,5.0
19673,8949,4.5
19675,45,5.0
19676,1276,5.0
19676,3108,5.0
19676,3983,5.0
19678,475,4.5
19678,1276,4.5
19682,475,5.0
19686,495,5.0
19690,45517,5.0
19693,4878,5.0
19693,7438,4.5
19693,45517,4.5
19693,99114,4.5
19693,128360,4.5
19697,1276,4.5
19710,25771,4.5
19710,99114,5.0
19712,1339,4.5
19713,342,5.0
19714,1276,5.0
19717,7438,4.5
19717,99114,4.5
19717,122918,4.5
19718,7438,5.0
19719,204542,5.0
19724,2819,4.5
19724,5617,4.5
19727,122918,5.0
19728,4878,4.5
19729,4878,5.0
19732,4878,4.5
19732,99114,5.0
19732,128360,4.5
19734,99114,4.5
19736,7647,4.5
19740,4878,5.0
19740,7438,4.5
19748,34435,5.0
19750,99114,5.0
19752,711,5.0
19756,3983,5.0
19757,99114,5.0
19758,99114,4.5
19759,2336,5.0
19760,122918,4.5
19761,4878,4.5
19761,7438,4.5
19762,4878,4.5
19763,4878,5.0
19763,7438,4.5
19763,8949,4.5
19763,99114,4.5
19763,128360,4.5
19763,143385,4.5
19765,4878,5.0
19772,1276,5.0
19772,2819,5.0
19774,218537,5.0
19778,1339,5.0
19779,1019,5.0
19779,1276,5.0
19780,4878,5.0
19780,99114,4.5
19782,1276,5.0
19784,99114,4.5
19787,4878,5.0
19791,342,5.0
19791,910,5.0
19791,3263,5.0
19792,910,4.5
19792,1248,4.5
19792,47904,4.5
19795,2336,5.0
19796,3108,5.0
19796,47610,4.5
19797,781,5.0
19797,1339,5.0
19798,99114,4.5
19799,7394,5.0
19808,910,5.0
19808,58490,4.5
19809,2336,5.0
19810,1914,4.5
19815,71264,5.0
19815,99114,5.0
19819,342,4.5
19823,910,4.5
19823,1243,4.5
19823,1914,4.5
19823,2064,4.5
19823,4878,5.0
19823,5617,4.5
19823,7438,5.0
19823,99114,4.5
19830,910,4.5
19830,3489,4.5
19830,4878,4.5
19830,7438,4.5
19830,99114,5.0
19830,128360,4.5
19833,1735,5.0
19835,1914,5.0
19835,2064,5.0
19836,2336,5.0
19837,4878,4.5
19839,7438,5.0
19843,7438,5.0
19844,2064,5.0
19856,7438,5.0
19859,45,5.0
19860,910,4.5
19860,3489,4.5
19860,4878,4.5
19860,8949,4.5
19860,45517,4.5
19860,218537,4.5
19862,45,5.0
19865,910,5.0
19867,4878,5.0
19867,77307,5.0
19868,1184,5.0
19873,910,5.0
19873,4878,5.0
19876,1243,4.5
19876,4467,4.5
19876,4878,5.0
19876,7438,4.5
19876,47610,4.5
19876,99114,4.5
19877,128360,4.5
19877,218537,4.5
19887,27643,4.5
19890,7981,5.0
19891,4878,5.0
19892,4878,5.0
19892,7438,4.5
19892,53000,4.5
19892,99114,4.5
19892,128360,4.5
19896,271,5.0
19897,122918,4.5
19900,4878,5.0
19900,99114,5.0
19915,3983,5.0
19919,910,5.0
19921,4878,4.5
19921,8949,4.5
19924,4878,5.0
19925,910,4.5
19925,1276,5.0
19925,2336,4.5
19925,3256,5.0
19927,910,4.5
19927,1248,5.0
19927,1276,4.5
19927,8949,4.5
19931,99114,5.0
19935,910,5.0
19936,122918,5.0
19937,7438,5.0
19937,99114,5.0
19941,3256,5.0
19941,45517,5.0
19941,53000,5.0
19943,4878,4.5
19945,2336,4.5
19945,7438,5.0
19946,7438,5.0
19949,47610,4.5
19950,4878,4.5
19954,5785,5.0
19958,1019,5.0
19960,99114,4.5
19961,7438,5.0
19963,910,5.0
19963,1248,5.0
19965,71264,5.0
19965,122918,5.0
19965,204542,5.0
19966,3019,5.0
19967,47610,5.0
19968,64278,5.0
19969,910,4.5
19969,4878,4.5
19969,7438,4.5
19969,99114,5.0
19969,128360,4.5
19971,1019,5.0
19972,4878,4.5
19974,7438,4.5
19975,342,5.0
19975,910,5.0
19975,963,5.0
19975,1243,5.0
19976,99114,4.5
19977,2336,5.0
19978,4878,5.0
19986,4878,5.0
19991,4878,5.0
19992,2336,5.0
19992,3019,4.5
19996,342,5.0
20004,99114,5.0
20007,8949,5.0
20011,7438,4.5
20014,910,5.0
20014,1276,5.0
20014,1926,5.0
20014,2336,5.0
20024,1914,5.0
20024,2336,5.0
20025,4878,5.0
20025,8949,5.0
20027,4878,5.0
20029,7438,5.0
20029,99114,5.0
20032,342,5.0
20034,4878,4.5
20042,1339,5.0
20042,2600,5.0
20043,475,5.0
20047,2722,4.5
20050,143385,5.0
20055,271,5.0
20057,99114,4.5
20057,128360,4.5
20058,99114,5.0
20059,99114,4.5
20069,1276,5.0
20070,4878,4.5
20070,99114,4.5
20071,7438,5.0
20071,45517,4.5
20071,128360,5.0
20080,7438,4.5
20082,4878,4.5
20082,7438,5.0
20082,99114,4.5
20082,122918,4.5
20082,128360,4.5
20087,7438,5.0
20089,99114,4.5
20089,122918,4.5
20089,143385,4.5
20090,4878,5.0
20090,99114,4.5
20093,4878,4.5
20094,7981,5.0
20097,1248,5.0
20097,2064,5.0
20102,47610,4.5
20107,910,5.0
20110,237,5.0
20110,2064,4.5
20110,4878,5.0
20110,47610,4.5
20110,141846,5.0
20110,143385,5.0
20119,7438,4.5
20120,1248,4.5
20121,4878,5.0
20121,53000,4.5
20121,93838,4.5
20121,122918,4.5
20122,7438,5.0
20123,2819,5.0
20123,4878,5.0
20123,72167,5.0
20128,910,5.0
20128,2064,5.0
20128,3256,5.0
20128,45517,4.5
20131,3019,4.5
20131,3108,5.0
20137,4787,5.0
20137,7438,5.0
20139,2600,4.5
20139,4878,4.5
20140,4878,5.0
20141,99114,4.5
20142,45,4.5
20142,910,5.0
20142,1248,5.0
20147,910,5.0
20147,4878,5.0
20147,71264,4.5
20147,99114,4.5
20147,122918,4.5
20149,45,4.5
20154,4878,4.5
20156,1248,5.0
20156,1276,5.0
20156,2064,5.0
20156,2819,5.0
20159,45517,5.0
20162,3489,4.5
20163,910,4.5
20165,475,5.0
20165,1914,5.0
20167,3489,5.0
20179,910,5.0
20179,1276,5.0
20179,3983,5.0
20181,4878,4.5
20181,7438,5.0
20181,25771,5.0
20181,128360,4.5
20183,3256,5.0
20183,143385,5.0
20185,910,4.5
20188,1019,5.0
20190,4878,4.5
20191,8372,4.5
20191,122918,4.5
20192,5617,5.0
20193,910,4.5
20193,7438,5.0
20194,7438,5.0
20200,3983,5.0
20201,3256,4.5
20203,58490,5.0
20205,342,5.0
20207,1426,5.0
20208,99114,4.5
20213,3256,5.0
20213,3836,5.0
20221,99114,5.0
20221,128360,5.0
20222,99114,5.0
20222,128360,5.0
20223,4878,5.0
20223,128360,4.5
20223,218537,5.0
20224,53000,5.0
20226,910,5.0
20226,1339,4.5
20226,3108,4.5
20226,7438,5.0
20228,7438,5.0
20228,99114,5.0
20228,122918,5.0
20231,4878,5.0
20231,47610,4.5
20237,475,4.5
20237,3489,5.0
20237,7438,5.0
20237,8949,4.5
20251,4878,5.0
20253,99114,5.0
20256,99114,5.0
20260,218537,4.5
20263,4878,4.5
20263,7438,5.0
20265,218537,5.0
20266,495,5.0
20266,2819,5.0
20266,3256,5.0
20268,45517,4.5
20275,342,5.0
20275,7438,5.0
20278,342,5.0
20278,475,5.0
20280,204542,5.0
20283,58490,4.5
20285,99114,4.5
20288,3489,4.5
20288,4878,5.0
20288,8949,5.0
20288,47610,4.5
20288,99114,4.5
20288,122918,4.5
20288,128360,5.0
20288,218537,4.5
20290,4878,4.5
20291,7438,5.0
20292,27523,4.5
20292,128360,4.5
20292,143385,4.5
20292,168760,4.5
20295,910,4.5
20295,1914,5.0
20295,3927,5.0
20295,3983,5.0
20295,4787,5.0
20295,4878,5.0
20295,5693,5.0
20295,47610,5.0
20295,99114,4.5
20295,106540,5.0
20295,231701,4.5
20296,4878,4.5
20297,7438,5.0
20297,8949,5.0
20297,99114,5.0
20299,7438,4.5
20299,99114,5.0
20299,128360,4.5
20301,7438,5.0
20302,7438,4.5
20302,99114,4.5
20305,99114,4.5
20306,1243,5.0
20306,2336,5.0
20306,7438,4.5
20307,7438,4.5
20309,7981,4.5
20310,4878,4.5
20310,67734,4.5
20310,101088,4.5
20310,160892,4.5
20311,4878,5.0
20311,7438,4.5
20312,1339,4.5
20313,7438,4.5
20316,4878,5.0
20319,1243,5.0
20319,1276,5.0
20320,7438,4.5
20322,2064,5.0
20323,7438,4.5
20327,910,5.0
20327,4878,4.5
20330,4878,5.0
20332,122918,4.5
20333,475,4.5
20333,7438,4.5
20334,7438,5.0
20337,2819,5.0
20337,6814,5.0
20337,8750,5.0
20337,26398,5.0
20337,68347,5.0
20338,2722,5.0
20341,7438,4.5
20341,99114,4.5
20343,45,5.0
20350,1914,5.0
20350,2336,5.0
20354,47610,4.5
20361,1248,5.0
20361,1276,5.0
20361,8920,4.5
20366,8372,4.5
20366,52730,4.5
20367,45,4.5
20367,342,5.0
20367,1276,5.0
20367,1339,4.5
20367,2064,4.5
20367,112897,5.0
20368,1276,4.5
20371,1248,5.0
20376,7438,4.5
20378,99114,5.0
20378,128360,4.5
20380,910,5.0
20385,1276,5.0
20387,2336,5.0
20389,1276,5.0
20392,2064,4.5
20392,4878,5.0
20395,237,5.0
20396,910,5.0
20399,7438,4.5
20402,475,4.5
20402,1276,5.0
20402,2819,4.5
20402,4878,4.5
20404,4878,4.5
20405,99114,5.0
20405,128360,5.0
20409,3108,5.0
20409,3428,4.5
20412,7438,5.0
20414,4878,5.0
20415,2722,4.5
20417,25771,5.0
20419,45,4.5
20419,4878,4.5
20420,4878,4.5
20420,47610,4.5
20420,53000,4.5
20426,3836,5.0
20427,4878,4.5
20429,475,5.0
20431,4878,4.5
20431,99114,4.5
20435,3256,5.0
20439,3256,5.0
20440,910,5.0
20440,1248,5.0
20442,122918,5.0
20442,204542,4.5
20443,1248,4.5
20443,8949,4.5
20446,53000,4.5
20446,122918,4.5
20454,1914,5.0
20454,3108,5.0
20454,5617,5.0
20469,910,5.0
20469,2819,5.0
20469,3019,5.0
20469,3983,5.0
20471,1339,5.0
20472,47610,4.5
20473,342,5.0
20473,910,5.0
20474,4878,5.0
20474,7438,4.5
20477,7438,5.0
20477,99114,5.0
20478,910,5.0
20478,1243,5.0
20480,1276,5.0
20482,1276,5.0
20484,2336,5.0
20484,3983,5.0
20485,2600,5.0
20485,4878,5.0
20485,7438,4.5
20485,62434,4.5
20487,3019,5.0
20489,1276,4.5
20497,118,5.0
20497,781,5.0
20504,1276,5.0
20505,1339,5.0
20509,910,5.0
20509,1276,5.0
20509,3019,5.0
20511,4878,5.0
20511,7438,4.5
20515,7438,4.5
20515,69394,5.0
20515,99636,4.5
20515,124837,5.0
20515,184571,5.0
20515,212309,4.5
20518,3489,4.5
20519,1276,4.5
20520,4878,5.0
20520,99114,5.0
20522,99114,5.0
20531,4878,5.0
20532,1248,4.5
20532,1276,5.0
20532,5617,5.0
20532,5693,4.5
20532,7438,4.5
20539,1243,5.0
20542,3263,4.5
20551,2600,5.0
20554,3489,5.0
20554,99114,5.0
20555,277028,5.0
20558,7438,5.0
20560,99114,5.0
20560,122918,4.5
20560,218537,4.5
20563,1248,5.0
20566,99114,4.5
20569,2600,5.0
20570,45517,5.0
20570,99114,4.5
20571,4878,4.5
20571,8949,4.5
20573,1276,5.0
20573,2819,4.5
20573,3256,4.5
20573,47610,4.5
20574,342,5.0
20576,7438,4.5
20576,7981,4.5
20577,5785,4.5
20578,7438,4.5
20583,53000,5.0
20583,122918,5.0
20590,475,4.5
20590,910,4.5
20590,4467,4.5
20590,25771,4.5
20590,40738,5.0
20594,3489,5.0
20594,4878,5.0
20594,47610,5.0
20597,7438,4.5
20598,2064,4.5
20598,7981,5.0
20603,910,4.5
20604,4878,4.5
20604,218537,5.0
20608,99114,4.5
20612,2336,5.0
20613,7438,5.0
20613,99114,5.0
20613,128360,5.0
20615,3983,5.0
20618,99114,4.5
20619,45517,5.0
20620,4878,4.5
20625,7438,4.5
20631,4878,5.0
20631,7438,4.5
20632,45517,4.5
20632,47610,5.0
20632,56945,4.5
20640,5617,5.0
20640,8949,5.0
20642,4878,5.0
20643,6433,4.5
20658,1276,4.5
20658,143385,5.0
20659,7438,4.5
20659,47610,4.5
20661,1339,5.0
20669,2336,4.5
20673,910,5.0
20673,3256,5.0
20673,3309,5.0
20674,4878,5.0
20679,3983,5.0
20683,99114,5.0
20684,1276,4.5
20684,5693,4.5
20684,7438,4.5
20686,1019,5.0
20686,8882,4.5
20690,99114,4.5
20692,1019,5.0
20692,1276,5.0
20692,1339,5.0
20697,4878,5.0
20697,7438,4.5
20697,7981,5.0
20697,8949,4.5
20699,99114,5.0
20700,7438,5.0
20700,99114,5.0
20700,128360,5.0
20701,7438,5.0
20708,99114,5.0
20709,99114,4.5
20709,143385,4.5
20709,218537,4.5
20713,122918,5.0
20726,4878,5.0
20726,5617,4.5
20727,79226,4.5
20728,7438,5.0
20733,1914,5.0
20733,2600,5.0
20733,3489,5.0
20733,3983,5.0
20733,4878,5.0
20733,4903,5.0
20739,4878,5.0
20739,47610,5.0
20742,47610,4.5
20745,910,5.0
20750,45517,5.0
20750,47610,5.0
20750,99114,5.0
20752,1243,5.0
20752,1339,4.5
20752,2336,4.5
20752,3108,5.0
20752,3836,4.5
20752,7438,5.0
20752,45517,4.5
20753,4878,5.0
20753,7438,4.5
20755,2336,5.0
20759,475,4.5
20760,7981,5.0
20765,2064,5.0
20767,2336,5.0
20770,781,5.0
20771,1276,5.0
20774,1276,5.0
20775,5785,5.0
20775,7438,5.0
20775,93838,4.5
20775,99114,4.5
20775,128360,4.5
20782,3108,4.5
20782,4467,5.0
20783,342,5.0
20785,910,5.0
20786,7438,4.5
20786,71264,5.0
20786,99114,5.0
20786,128360,5.0
20788,4878,5.0
20790,3983,5.0
20793,7438,4.5
20794,2064,5.0
20794,3108,5.0
20796,4878,4.5
20797,4878,5.0
20797,99114,5.0
20801,910,5.0
20802,4878,5.0
20809,2819,4.5
20811,475,5.0
20811,7438,5.0
20818,4878,5.0
20818,71264,4.5
20821,128360,5.0
20822,7438,5.0
20822,99114,5.0
20823,7438,5.0
20831,4878,4.5
20832,1276,4.5
20832,5617,4.5
20833,99114,5.0
20834,2819,4.5
20840,7438,4.5
20840,47610,4.5
20841,3489,4.5
20841,4878,5.0
20841,7438,4.5
20841,8949,5.0
20841,99114,5.0
20841,128360,4.5
20841,144976,5.0
20843,143385,5.0
20844,1019,5.0
20848,3108,5.0
20850,475,4.5
20852,2064,5.0
20853,342,5.0
20853,1276,5.0
20854,99114,4.5
20864,342,5.0
20865,99114,5.0
20865,128360,5.0
20867,910,5.0
20872,7438,5.0
20873,45517,5.0
20878,7981,4.5
20878,47610,4.5
20878,128360,5.0
20879,1243,5.0
20880,4878,4.5
20882,7438,5.0
20884,99114,4.5
20884,128360,5.0
20884,143385,4.5
20885,910,5.0
20885,1248,4.5
20885,71264,5.0
20885,99114,5.0
20885,122918,5.0
20888,1248,5.0
20888,8923,4.5
20892,3108,5.0
20895,7438,5.0
20896,2336,5.0
20901,143385,5.0
20903,475,5.0
20904,4878,5.0
20904,212847,5.0
20905,1019,5.0
20905,2336,5.0
20905,4878,5.0
20905,5617,5.0
20905,5817,5.0
20905,7438,5.0
20908,2819,4.5
20908,3019,4.5
20908,3836,5.0
20911,910,5.0
20912,7438,5.0
20916,7438,5.0
20918,4878,5.0
20921,1276,4.5
20921,4878,5.0
20921,99114,4.5
20922,1248,5.0
20926,8372,5.0
20926,71264,5.0
20930,7438,5.0
20931,99114,4.5
20932,910,5.0
20932,1276,5.0
20933,71264,5.0
20933,200630,5.0
20935,45,5.0
20935,342,5.0
20936,2819,5.0
20938,2819,5.0
20942,160892,4.5
20946,475,5.0
20949,4878,5.0
20949,122918,5.0
20952,4878,4.5
20952,99114,4.5
20952,122918,4.5
20954,3108,5.0
20957,1276,5.0
20959,2336,4.5
20959,47610,4.5
20962,4440,5.0
20962,7438,4.5
20962,7981,5.0
20962,73776,5.0
20962,93838,5.0
20962,99114,5.0
20966,910,4.5
20969,475,5.0
20971,128360,5.0
20972,4878,5.0
20973,4878,5.0
20975,910,5.0
20984,342,5.0
20984,1019,5.0
20984,1339,4.5
20984,2336,5.0
20984,3489,4.5
20984,8667,5.0
20984,47610,5.0
20986,3489,4.5
20986,112897,4.5
20986,122918,5.0
20987,2336,5.0
20990,910,4.5
20990,1248,4.5
20990,1276,5.0
20990,2064,5.0
20990,4878,5.0
20993,2336,5.0
20994,4878,4.5
20994,99114,5.0
20999,475,4.5
20999,8949,4.5
20999,185167,4.5
21005,7438,4.5
21005,53000,5.0
21006,77307,4.5
21007,45517,5.0
21007,99636,4.5
21007,155143,5.0
21007,170957,5.0
21007,256161,4.5
21007,277738,4.5
21010,62434,4.5
21010,99114,4.5
21011,1248,4.5
21011,3983,5.0
21011,5693,4.5
21011,7438,4.5
21011,99114,4.5
21012,7438,4.5
21013,3108,4.5
21014,1248,5.0
21017,4878,5.0
21017,7438,5.0
21018,4878,5.0
21018,7438,5.0
21018,47610,5.0
21018,99114,4.5
21021,342,5.0
21025,1276,5.0
21026,128360,5.0
21026,143385,5.0
21032,4878,5.0
21033,25771,5.0
21035,2336,4.5
21038,4878,5.0
21042,5617,4.5
21044,3108,5.0
21044,4467,5.0
21044,218537,5.0
21050,1276,5.0
21055,342,4.5
21058,47610,5.0
21058,67734,4.5
21063,3256,5.0
21066,3489,4.5
21067,4878,5.0
21068,8949,4.5
21071,60948,5.0
21073,7438,4.5
21074,45517,5.0
21074,99114,5.0
21074,162344,4.5
21079,99114,5.0
21080,1248,5.0
21080,2819,5.0
21082,3108,5.0
21086,99114,5.0
21088,45,5.0
21088,4878,4.5
21088,8949,5.0
21088,128360,4.5
21090,910,4.5
21090,1243,5.0
21090,1248,5.0
21090,3019,4.5
21090,4878,4.5
21090,7438,5.0
21090,99114,4.5
21090,128360,5.0
21094,4878,4.5
21097,1248,5.0
21098,1914,5.0
21099,27523,5.0
21102,4878,4.5
21105,8949,4.5
21107,2600,4.5
21108,1019,5.0
21108,2819,5.0
21113,237,5.0
21116,4878,4.5
21116,99114,5.0
21119,1276,5.0
21120,4878,4.5
21121,32657,4.5
21123,5617,4.5
21123,7647,4.5
21123,8949,4.5
21124,2336,5.0
21127,4878,4.5
21127,134178,5.0
21130,53000,4.5
21134,53000,5.0
21137,99114,4.5
21140,68347,5.0
21141,47610,4.5
21147,47610,4.5
21147,99114,5.0
21148,3983,4.5
21151,99114,4.5
21153,7438,5.0
21156,910,5.0
21156,3108,5.0
21157,4878,4.5
21157,7438,5.0
21157,53000,5.0
21157,99114,5.0
21158,4878,5.0
21166,45517,5.0
21166,122918,4.5
21166,282125,4.5
21170,475,5.0
21170,910,4.5
21170,5617,4.5
21170,68347,5.0
21170,77154,4.5
21170,91762,5.0
21170,99114,4.5
21170,277028,4.5
21171,1243,5.0
21171,7579,5.0
21174,342,5.0
21174,475,5.0
21182,2336,5.0
21187,99114,4.5
21198,7438,4.5
21198,47610,4.5
21199,1276,4.5
21199,7438,5.0
21199,8949,4.5
21202,1276,4.5
21204,1276,5.0
21215,99114,5.0
21217,99114,5.0
21217,122918,5.0
21217,128360,4.5
21220,7438,4.5
21221,99114,4.5
21237,910,4.5
21237,8949,5.0
21239,7438,4.5
21243,4878,4.5
21243,47610,5.0
21243,53000,5.0
21247,3489,4.5
21247,71264,5.0
21249,3489,4.5
21249,4878,4.5
21256,1276,4.5
21259,7438,5.0
21259,99114,5.0
21259,128360,5.0
21259,144976,5.0
21262,99114,4.5
21263,218537,5.0
21265,910,5.0
21266,1276,4.5
21266,99114,4.5
21275,7981,5.0
21278,910,5.0
21282,5617,5.0
21291,1339,4.5
21291,47610,4.5
21291,143385,4.5
21292,4467,4.5
21292,4878,5.0
21293,1276,5.0
21299,342,5.0
21299,1243,5.0
21300,2064,5.0
21300,3108,5.0
21300,3256,5.0
21304,7438,5.0
21306,99114,5.0
21309,45517,5.0
21314,1243,5.0
21314,77307,4.5
21314,93838,4.5
21314,99114,4.5
21314,128360,4.5
21314,143385,4.5
21320,122918,5.0
21322,53000,4.5
21324,342,5.0
21324,2064,5.0
21324,3019,5.0
21329,7438,4.5
21331,1276,5.0
21336,7438,5.0
21341,1276,4.5
21341,4878,5.0
21341,7438,4.5
21343,7438,4.5
21345,99114,5.0
21347,1339,5.0
21351,4878,5.0
21354,5182,5.0
21354,7438,4.5
21358,1248,5.0
21359,7438,5.0
21359,99114,5.0
21359,128360,5.0
21359,143385,5.0
21360,45,5.0
21360,910,5.0
21360,2336,4.5
21360,2819,5.0
21360,3019,5.0
21360,3983,4.5
21360,5680,4.5
21360,7438,5.0
21360,8949,4.5
21363,1276,5.0
21363,3836,5.0
21364,128360,4.5
21366,122918,5.0
21367,2600,5.0
21368,45,5.0
21368,475,5.0
21374,342,5.0
21374,1276,5.0
21374,2064,5.0
21374,3019,5.0
21377,47610,5.0
21377,128360,4.5
21378,3264,5.0
21378,4878,5.0
21378,5617,4.5
21379,1243,4.5
21380,4878,5.0
21380,7438,4.5
21380,99114,4.5
21380,122918,4.5
21383,1914,5.0
21393,342,5.0
21393,910,5.0
21396,2336,4.5
21398,8949,5.0
21401,34435,5.0
21403,3489,4.5
21403,45517,4.5
21403,71264,5.0
21404,25771,5.0
21405,910,4.5
21405,1339,4.5
21405,7438,4.5
21406,3019,5.0
21410,1276,5.0
21416,99114,5.0
21418,2336,5.0
21419,99114,4.5
21420,255337,5.0
21424,4878,4.5
21427,99114,5.0
21429,193960,4.5
21430,1243,5.0
21432,1248,4.5
21432,7981,4.5
21433,1019,5.0
21434,5617,4.5
21437,99114,5.0
21442,4878,4.5
21443,122918,5.0
21448,99114,5.0
21449,475,5.0
21451,1914,4.5
21451,4878,5.0
21451,144976,4.5
21452,910,5.0
21452,2064,5.0
21452,2336,5.0
21452,3108,5.0
21456,47610,5.0
21457,1243,4.5
21457,1339,5.0
21457,3108,4.5
21459,2819,5.0
21464,4878,4.5
21465,910,4.5
21466,4878,4.5
21468,1019,5.0
21469,99114,5.0
21473,2336,4.5
21480,45,5.0
21480,152,5.0
21480,1735,5.0
21480,2064,5.0
21480,2336,5.0
21480,3983,5.0
21480,7438,5.0
21480,8667,5.0
21483,4878,5.0
21484,4878,4.5
21484,99114,4.5
21486,342,4.5
21488,1243,4.5
21488,2064,4.5
21491,4878,4.5
21491,7438,5.0
21494,475,5.0
21495,1019,5.0
21496,99114,5.0
21498,218537,5.0
21499,7438,4.5
21503,910,5.0
21508,910,5.0
21508,1248,5.0
21508,1276,5.0
21508,2064,5.0
21510,7438,5.0
21510,27604,5.0
21510,99114,4.5
21510,128360,4.5
21512,47610,5.0
21518,45,5.0
21518,342,5.0
21518,910,5.0
21518,1243,5.0
21518,1914,5.0
21518,2064,5.0
21518,3019,5.0
21519,99114,5.0
21531,4878,4.5
21533,3108,4.5
21533,128360,4.5
21535,910,5.0
21535,2064,5.0
21541,475,5.0
21541,910,5.0
21541,1276,5.0
21546,910,5.0
21546,1248,5.0
21546,1276,5.0
21547,475,4.5
21547,7438,4.5
21549,910,4.5
21549,1184,4.5
21553,53000,5.0
21555,4878,5.0
21556,4878,5.0
21556,47610,5.0
21561,1248,5.0
21566,910,5.0
21567,45517,4.5
21567,93838,4.5
21567,122918,4.5
21567,144976,4.5
21568,4878,5.0
21568,47610,5.0
21568,99114,5.0
21568,143385,5.0
21572,2336,5.0
21576,99114,4.5
21578,99114,4.5
21579,7438,4.5
21581,45,5.0
21581,342,5.0
21581,475,5.0
21581,2064,5.0
21582,1248,5.0
21582,1276,5.0
21583,122918,4.5
21586,7579,5.0
21586,8949,4.5
21588,99114,5.0
21589,2064,5.0
21590,475,5.0
21590,3983,5.0
21590,4903,4.5
21590,7438,5.0
21592,1248,5.0
21592,6433,5.0
21592,153668,5.0
21593,4878,5.0
21593,7438,5.0
21593,47610,4.5
21594,475,5.0
21594,910,5.0
21594,4878,4.5
21594,6433,5.0
21594,68874,4.5
21594,99114,4.5
21601,2600,5.0
21605,342,5.0
21605,1019,4.5
21605,1276,5.0
21605,3256,5.0
21605,4878,5.0
21607,910,5.0
21608,1276,4.5
21608,3256,5.0
21608,3836,5.0
21608,6441,5.0
21616,122918,4.5
21619,7438,4.5
21620,4878,5.0
21622,7438,5.0
21622,53000,5.0
21625,25771,5.0
21629,4878,5.0
21629,53000,5.0
21632,5617,4.5
21633,2819,5.0
21635,5617,4.5
21635,47610,5.0
21635,99114,4.5
21635,122918,4.5
21635,128360,4.5
21637,3489,5.0
21637,4467,5.0
21637,93838,5.0
21637,112897,5.0
21639,3256,4.5
21641,8949,5.0
21642,62434,4.5
21648,99114,5.0
21649,99114,5.0
21653,8949,5.0
21655,2819,5.0
21656,963,5.0
21659,7438,5.0
21662,1248,4.5
21662,1276,4.5
21662,1914,5.0
21662,2064,5.0
21662,2553,4.5
21662,3983,4.5
21662,7438,5.0
21662,7647,5.0
21667,5785,5.0
21668,4878,4.5
21670,4878,5.0
21676,475,5.0
21684,45517,5.0
21684,99114,5.0
21685,7438,5.0
21687,475,5.0
21688,2064,5.0
21688,2819,5.0
21692,2064,5.0
21693,271,5.0
21693,3263,5.0
21694,45517,4.5
21695,99114,5.0
21696,711,5.0
21697,4787,5.0
21697,5451,4.5
21697,5785,5.0
21697,7438,4.5
21697,94266,4.5
21699,7438,4.5
21699,122918,4.5
21701,4878,4.5
21704,237,5.0
21707,5617,5.0
21707,99114,5.0
21707,122918,4.5
21707,128360,5.0
21707,143385,4.5
21707,218537,5.0
21710,910,4.5
21712,47610,4.5
21723,4467,5.0
21730,99114,4.5
21731,26083,4.5
21740,2064,5.0
21742,475,4.5
21742,2064,4.5
21747,910,5.0
21747,1339,5.0
21747,2315,5.0
21747,2553,5.0
21748,122918,5.0
21750,1735,5.0
21750,3108,5.0
21751,4878,4.5
21751,47610,4.5
21752,99114,4.5
21762,1276,5.0
21766,4878,5.0
21767,1248,5.0
21767,3108,5.0
21767,4467,5.0
21769,2064,5.0
21769,3489,4.5
21769,4878,5.0
21769,5785,5.0
21769,50804,5.0
21769,77798,4.5
21771,7438,4.5
21772,4878,4.5
21772,47610,4.5
21773,99114,5.0
21776,4878,4.5
21778,1276,4.5
21780,99114,5.0
21780,128360,5.0
21782,1339,4.5
21783,2064,5.0
21783,2336,5.0
21783,3108,5.0
21783,3983,5.0
21784,1248,4.5
21784,4878,5.0
21784,7438,5.0
21784,71264,4.5
21784,99114,4.5
21784,128360,4.5
21787,99114,4.5
21796,93838,4.5
21800,99114,4.5
21805,3019,4.5
21805,5785,4.5
21806,7981,5.0
21806,27523,5.0
21806,47610,5.0
21806,99530,4.5
21810,45,5.0
21810,342,5.0
21810,910,5.0
21810,5617,5.0
21810,47610,5.0
21816,7438,4.5
21819,475,5.0
21821,1276,5.0
