userId,movieId,tag,timestamp
47985,77307,sexuality,1356147631
47985,99114,Christoph Waltz,1358459958
47985,99114,Funny,1358460022
47985,99114,Jamie Foxx,1358459985
47985,99114,Jonah Hill,1358459988
47985,99114,Quentin Tarantino,1358459964
47985,99114,Revenge,1358459994
47985,99114,Samuel L. Jackson,1358459972
47985,99114,Spaghetti Western,1358459978
47985,99114,violence,1358459999
48016,7438,atmospheric,1605908146
48016,7438,Japan,1605908191
48016,7438,kung fu,1605908201
48016,7438,Quentin Tarantino,1605908137
48016,7438,spaghetti western,1605908198
48016,7438,stylized,1605908143
48016,7438,Tarantino,1605908153
48016,7438,visually appealing,1605908149
48016,53000,post-apocalyptic,1605914707
48016,53000,survival,1605914711
48016,53000,zombie,1605914717
48016,53000,zombies,1605914709
48063,62434,Kevin Smith,1329545011
48063,62434,Seth Rogen,1329545024
48063,62434,Sex Comedy,1329545013
48063,62434,Sexual Humor,1329545015
48073,52443,animation,1426218610
48073,52443,anime,1423840435
48073,52443,dumbed down,1426218610
48073,52443,great soundtrack,1426218610
48073,52443,no character development,1423840479
48073,52443,thought-provoking,1423840484
48073,93838,action-filled,1422063991
48132,342,Australian,1146192830
48136,1248,noir thriller,1368560303
48136,2336,factual,1368560779
48136,3836,wartime,1368560495
48136,3836,wwii,1368560724
48193,99114,Don Johnson,1598047096
48193,99114,Jonah Hill,1598047086
48193,99114,Leonardo DiCaprio,1598047079
48193,99114,Quentin Tarantino,1598047058
48193,99114,violence,1598047062
48193,128360,bloody,1598047023
48193,128360,Diverse characters,1598047017
48193,128360,Ennio Morricone,1598047013
48193,128360,ensemble cast,1598047018
48193,128360,gratuitous violence,1598047039
48193,128360,humor,1598047007
48193,128360,Kurt Russell,1598047025
48193,128360,one-room,1598047008
48193,128360,Quentin Tarantino,1598047003
48193,128360,Samuel Jackson,1598047031
48193,128360,Samuel L. Jackson,1598047010
48193,218537,alternate reality,1643178191
48193,218537,campy,1643178222
48193,218537,comedy,1643178179
48193,218537,Groundhog Day,1643178189
48193,218537,happy ending,1643178198
48193,218537,paradox,1643178202
48193,218537,romance,1643178187
48193,218537,romantic comedy,1643178214
48193,218537,sci-fi,1643178216
48193,218537,time loop,1643178176
48193,218537,time travel,1643178185
48212,169218,gay,1616967346
48453,5227,classical studies,1174019040
48475,7438,Quentin Tarantino,1152583200
48555,1248,noir thriller,1387007704
48555,1248,ominous,1387007707
48555,1248,Orson Welles,1387007723
48568,7438,action,1335961090
48568,7438,atmospheric,1335961119
48568,7438,crime,1335961105
48568,7438,violent,1335961075
48568,7438,visually appealing,1335961114
48633,7438,martial arts,1564685074
48633,7438,Quentin Tarantino,1564685071
48633,7438,Uma Thurman,1564685077
48633,53000,Jeremy Renner,1566763800
48633,53000,post-apocalyptic,1566763795
48633,53000,zombies,1566763797
48657,144976,cannibalism,1662161011
48657,144976,cannibals,1662161018
48657,144976,gore,1662161609
48657,144976,mindfuck,1662161040
48657,144976,native american,1662161020
48657,144976,terrifying,1662161628
48657,144976,trippy,1662161038
48657,218537,alternate reality,1662163940
48657,218537,comedy,1662163934
48657,218537,existential,1662163936
48657,218537,psychedelic,1662163946
48657,218537,repeating day,1662163950
48657,218537,time loop,1662163932
48657,218537,time travel,1662163937
48657,218537,trippy,1662163953
48835,910,Jack Lemmon,1348995014
48835,910,Marilyn Monroe,1348995046
48835,910,Tony Curtis,1348995032
49128,128360,Quentin Tarantino,1460154685
49128,128360,too long,1460154700
49160,122918,sisterhood,1596392242
49191,8372,Adventure,1696222975
49191,8372,Bill Murray ,1696222897
49191,8372,comedy,1696222988
49191,8372,Friendship,1696222926
49191,8372,Fun,1696222972
49191,8372,Funny,1696222902
49191,8372,Kidnapped friend,1696222921
49191,8372,rescue mission,1696222909
49191,8372,Silly,1696222938
49241,4903,Warning: Dead Children,1195228974
49243,62434,Seth Rogen,1449327641
49243,62434,Sex Comedy,1449327622
49243,62434,Sexual Humor,1449327620
49352,59709,Alex de la Iglesia,1646515305
49352,59709,Elijah Wood,1646515303
49352,59709,Leonor Watling,1646515314
49352,59709,mathematics,1646515328
49352,59709,university,1646515317
49352,77307,Yorgos Lanthimos,1692010542
49352,144976,native american,1646584323
49352,144976,S. Craig Zahler,1646584308
49352,144976,western,1646584311
49358,4878,sci-fi,1355703221
49358,7438,atmospheric,1355703096
49358,7438,Quentin Tarantino,1355703087
49358,7438,visually appealing,1355703100
49358,8949,a bit boring,1359587083
49358,77307,ending,1356903916
49358,128360,Dialogue,1455322468
49358,128360,humor,1455322510
49358,128360,Quentin Tarantino,1455322461
49408,77307,incest,1453854038
49408,77307,sex,1453854041
49429,5617,abuse,1678463073
49429,5617,cutting,1678463065
49429,5617,self harm,1678463016
49551,2315,horror,1368637592
49551,4878,cerebral,1368637702
49551,4878,original,1368637039
49551,4878,weird,1368637440
49551,7438,storytelling,1368637133
49561,67734,coming of age,1492194061
49561,67734,funny,1492194058
49561,67734,nihilism,1492194056
49561,67734,quirky,1492194046
49561,67734,Romance,1492194054
49618,1276,adults,1428381365
49681,2336,female power figure,1428497040
49681,2336,historical,1428497027
49681,2336,woman empowering,1428497064
49681,2336,woman leader,1428497051
49745,8949,dark comedy,1290969026
49745,8949,divorce,1290969032
49745,8949,Paul Giamatti,1290969025
49745,8949,wine,1290969023
49745,67734,funny,1290967914
49745,67734,nihilism,1290967921
49745,67734,quirky,1290967917
49755,136874,Atul Kulkarni,1499855905
49755,136874,Body transformation,1499855900
49755,136874,Folk music,1499855906
49755,136874,Marathi,1499855908
49792,45517,Pixar,1305500071
49792,45517,road trip,1305500096
49837,1243,stoppard,1146187054
49837,3108,central park,1146188046
49837,3108,grand central terminal,1149149140
49837,3108,nyc,1146187569
49880,67734,nihilism,1621615330
49880,67734,quirky,1621615325
49880,94266,academia,1621612090
49880,94266,Alison Brie,1621612059
49880,94266,Emily Blunt,1621612066
49880,94266,engagement,1621612064
49880,94266,graduate school,1621612074
49880,94266,michigan,1621612073
49880,94266,phd,1621612077
49880,94266,relationships,1621612063
49880,94266,sweet and romantic,1621612061
49880,101088,beautiful,1622642326
49880,128360,bad weather,1621603396
49880,128360,bloody,1621603374
49880,128360,gore,1621603367
49880,128360,gratuitous violence,1621603383
49880,128360,Quentin Tarantino,1621603359
49902,99114,Quentin Tarantino,1357714217
49962,49951,queer,1439804133
49982,1339,erotic,1291319250
49982,1339,gothic,1291319254
49982,1339,vampires,1291319245
49982,25771,experimental,1291315616
49982,25771,mindfuck,1291315621
49982,25771,surrealism,1291315618
49982,62434,Sex Comedy,1291319065
49998,3983,indie,1529841455
50054,99114,19th century,1528719077
50054,99114,action,1590071443
50054,99114,bad ass,1528719098
50054,99114,badass,1590071453
50054,99114,BOUNTY HUNTERS,1528719090
50054,99114,brutal,1528719082
50054,99114,Christoph Waltz,1528719058
50054,99114,drama,1590071445
50054,99114,epic,1528719069
50054,99114,funny,1528719017
50054,99114,good soundtrack,1528719022
50054,99114,Great dialogues,1528719074
50054,99114,Great performances,1528719014
50054,99114,Humour,1528719024
50054,99114,imdb top 250,1590071451
50054,99114,Jamie Foxx,1528719028
50054,99114,Jonah Hill,1528719092
50054,99114,Leonardo DiCaprio,1528719002
50054,99114,long,1528719080
50054,99114,murder,1528719094
50054,99114,music,1528719071
50054,99114,Oscar Nominee: Best Picture,1528719101
50054,99114,profanity,1590071447
50054,99114,Quentin Tarantino,1528719000
50054,99114,Revenge,1528719012
50054,99114,Samuel L. Jackson,1528719004
50054,99114,Soundtrack,1528719062
50054,99114,too long,1528719065
50054,99114,violence,1528719006
50054,99114,visually appealing,1528719008
50054,99114,western,1528719019
50054,122918,80s,1515931332
50054,122918,character development,1533722257
50054,122918,Comedy,1533722252
50054,122918,fun,1533722254
50054,122918,Great soundtrack,1515931314
50054,122918,humorous,1533722249
50054,122918,makeup,1533722267
50054,122918,Marvel,1533722245
50054,122918,MCU,1533722263
50054,122918,sci-fi,1533722243
50054,122918,Sequel,1533722261
50054,122918,space,1533722247
50054,122918,stupid story,1515931292
50054,122918,visuall effects,1515931318
50054,122918,world building,1533722259
50054,128360,70mm,1531330238
50054,128360,atmosphere,1590071421
50054,128360,bloody,1531330220
50054,128360,boring,1531330223
50054,128360,bounty hunter,1531330218
50054,128360,characters,1531330212
50054,128360,Civil War,1531330248
50054,128360,Dialogue,1531330185
50054,128360,Diverse characters,1531330216
50054,128360,ensemble cast,1531330214
50054,128360,gore,1590071424
50054,128360,History,1531330243
50054,128360,humor,1531330192
50054,128360,one-room,1531330195
50054,128360,Oscar winner,1531330227
50054,128360,plot twist,1531330203
50054,128360,Quentin Tarantino,1531330180
50054,128360,race issues,1531330231
50054,128360,Samuel Jackson,1531330241
50054,128360,Samuel L. Jackson,1531330197
50054,128360,tension building,1531330186
50054,128360,too long,1531330185
50054,128360,violence,1531330200
50054,128360,violent,1531330208
50054,128360,visually appealing,1531330226
50054,128360,Western,1531330189
50054,204542,Bill Hader,1590023401
50054,204542,Jessica Chastain,1590023403
50082,128360,bloody,1617532563
50082,128360,gore,1617532575
50082,128360,gratuitous violence,1617532547
50224,475,corruption,1613476606
50224,475,father-son relationship,1613476601
50224,475,Ireland,1613476598
50224,475,prison,1613476596
50225,99114,funny,1454300794
50225,99114,Great performances,1454300800
50225,99114,Jamie Foxx,1454300795
50225,99114,Leonardo DiCaprio,1454300782
50225,99114,Quentin Tarantino,1454300781
50225,99114,Samuel L. Jackson,1454300782
50225,99114,violence,1454300785
50422,2336,R,1155770453
50422,7981,R,1149021288
50422,33819,R,1150737971
50422,45517,G,1165364008
50422,47610,PG13,1162928740
50422,51007,R,1213050429
50422,56333,R,1213050035
50422,58490,PG13,1217260277
50474,2600,90s sci-fi,1451928640
50474,2600,matrix,1451928624
50474,2600,virtual reality,1451928620
50517,99114,funny,1585258745
50517,99114,Quentin Tarantino,1585258785
50517,99114,slavery,1585258773
50517,99114,spaghetti western,1585258755
50517,99114,too long,1585258709
50550,2819,cia,1545954090
50550,2819,conspiracy,1545954083
50550,2819,conspiracy theory,1545954086
50550,2819,espionage,1545954096
50550,2819,intrigue,1545954100
50550,2819,spy,1545954094
50550,2819,thriller,1545954102
50550,143385,Central Intelligence Agency,1545942986
50550,143385,CIA,1545942958
50550,143385,Cold War,1545942943
50550,143385,espionage,1545942956
50550,143385,Historical,1545942951
50550,143385,history,1545942977
50550,143385,KGB,1545942964
50550,143385,negotiation,1545942961
50550,143385,Political Thriller,1545942953
50550,143385,politics,1545942979
50550,143385,spy,1545942949
50553,4878,psychology,1390275814
50553,4878,thought-provoking,1390275821
50553,4878,twist ending,1390275818
50708,99114,violence,1599478582
50708,99114,visually appealing,1599478584
50840,27604,suicide,1259134297
50840,56333,Philip Seymour Hoffman,1259137418
50943,7438,netflix,1630937220
50943,99114,netflix,1630936961
50943,122918,disney+,1630937447
50943,128360,netflix,1630941806
50950,495,smut,1378950174
50978,1276,prison,1275621239
50978,3256,Tom Clancy,1241895096
50978,3836,anti-hero,1270778501
50978,3836,caper,1270778540
50978,3836,World War II,1270778486
50978,4467,Trilogy of the Imagination,1264043572
50978,8920,less than 300 ratings,1232424154
50978,47610,great ending,1368064261
50978,122918,watch the credits,1691985409
50978,128360,Ennio Morricone,1668912068
50978,255337,anti-hero,1640219000
50978,255337,watch the credits,1691985590
50978,282125,watch the credits,1691979588
50991,5778,camp,1602123947
50991,5778,chainsaw,1602123958
50991,5778,killer,1602123966
51034,3263,Woody Harrelson,1315142026
51034,5617,Maggie Gyllenhaal,1458491420
51034,45517,Owen Wilson,1328174316
51034,60948,Alan Rickman,1313853273
51034,75813,Edward Norton,1360397390
51034,75813,Tim Blake Nelson,1360396942
51161,144976,brutal,1514543517
51228,191799,androids,1697023941
51228,191799,artificial intelligence,1697023944
51228,191799,twist,1697023929
51228,191799,weak plot,1697023922
51232,64278,psychoanalysis,1338957886
51232,64278,Zizek,1338957890
51314,910,screwball comedy,1369578487
51314,5693,dancing,1369578426
51314,6441,aviation,1595323949
51314,6441,World War II,1595323944
51360,6433,oldschool,1165810085
51416,4878,cerebral,1589428695
51416,4878,dreamlike,1589428671
51416,4878,mental illness,1589428675
51416,4878,mindfuck,1589428677
51416,4878,psychological,1589428681
51416,4878,psychology,1589428672
51416,4878,surreal,1589428674
51416,4878,thought-provoking,1589428669
51416,122918,character development,1589429519
51416,122918,humorous,1589429514
51416,122918,redemption,1589429524
51419,122918,superhero,1552849906
51438,99114,brutal,1691492074
51438,99114,Leonardo DiCaprio,1691492051
51438,99114,Quentin Tarantino,1691492048
51438,99114,violence,1691492075
51488,910,classic,1606837779
51488,910,Marilyn Monroe,1606837777
51488,910,screwball comedy,1606837787
51488,218537,Andy Samberg,1685978915
51488,218537,bad science,1685978927
51488,218537,comedy,1685978906
51488,218537,existential,1685978904
51488,218537,Groundhog Day,1685978910
51488,218537,repeating day,1685978934
51488,218537,time travel,1685978902
51496,1339,based on a book,1297727268
51496,1339,erotic,1297727260
51496,1339,Nudity (Topless),1297727263
51496,1339,vampire,1297727273
51503,4878,complicated,1388620558
51503,4878,cult film,1388620545
51503,4878,dreamlike,1388620542
51503,4878,mental illness,1388620543
51503,4878,psychology,1388620541
51503,4878,quirky,1388620552
51503,4878,social commentary,1388620540
51503,4878,surreal,1388620538
51503,4878,thought-provoking,1388620547
51503,4878,twist ending,1388620549
51513,170957,SJW,1554079380
51550,4467,boring,1468367609
51550,4467,cringe,1468367599
51550,4467,Robin Williams,1468366592
51550,4467,Uma Thurman,1468366583
51550,4467,unlikeable characters,1468366575
51550,177923,brutal,1566442945
51550,177923,haunting,1566442922
51550,177923,soundtrack,1566442931
51579,45517,actually funny,1404615358
51579,45517,cars,1404615397
51579,45517,comedy,1404615371
51579,45517,G,1404615413
51579,45517,innovative,1404615411
51579,45517,instills good moral values,1404615416
51579,45517,kids fun,1404615382
51579,45517,Paul Newman,1404615378
51579,45517,Pixar,1404615392
51579,45517,race,1404615403
51579,45517,small town,1404615406
51579,45517,villain nonexistent or not needed for good story,1404615388
51619,7438,stylized,1441744076
51619,7438,Uma Thurman,1441743649
51619,7438,violence,1441744089
51619,7438,visually appealing,1441744098
51640,3489,Maggie Smith,1359672725
51640,3489,Robin Williams,1359672727
51640,3489,ruffio,1359672738
51640,7438,Japan,1359605115
51640,7438,martial arts,1359605117
51640,7438,Quentin Tarantino,1359605104
51640,7438,Samuel L. Jackson,1359605113
51640,7438,spaghetti western,1359605106
51640,7438,stylized,1359605108
51640,7438,violence,1359605111
51640,99114,Christoph Waltz,1359670728
51640,99114,Great performances,1359605185
51640,99114,Leonardo DiCaprio,1359605166
51640,99114,Quentin Tarantino,1359605167
51640,99114,Samuel L. Jackson,1359605171
51640,99114,Slavery,1359605175
51640,99114,Soundtrack,1359605181
51640,99114,Spaghetti Western,1359605173
51640,99114,violence,1359605177
51640,99114,western,1359605179
51744,220854,california,1595908107
51744,220854,comedy,1595908055
51744,220854,coming of age,1595907821
51744,220854,cute,1595908054
51744,220854,cute girl,1595908119
51744,220854,fun,1595908076
51744,220854,heartbreak,1595908143
51744,220854,HIGH SCHOOL LIFE,1595907764
51744,220854,Joey King,1595907719
51744,220854,teenagers,1595907783
51744,220854,young love,1595907795
51764,2600,Sci-Fi,1433546027
51764,2600,strange,1433546031
51764,2600,surreal,1433546014
51764,2600,virtual reality,1433546024
51764,26398,astronauts,1430519793
51764,26398,conspiracy,1429920795
51764,26398,space travel,1429920807
51776,99114,Christoph Waltz,1609119269
51776,99114,Leonardo DiCaprio,1609119266
51776,99114,too long,1609119278
51922,1339,Anthony Hopkins,1399225007
51922,1339,based on a book,1399224985
51922,1339,gothic,1399225026
51922,1339,Keanu Reeves,1399225003
51922,1339,vampires,1399224982
51922,4878,sci-fi,1399224132
51922,4878,superhero,1399224140
51922,4878,surreal,1399224136
51940,128360,Racial slurs,1629147157
51940,231701,Fan edit,1628525289
51940,231701,Tarantino,1628525298
51940,231701,Violence,1628525302
52195,99114,hilarious,1426502513
52195,99114,western,1426502487
52231,3256,the book was better,1145384969
52233,204542,too long,1603133602
52233,213604,ghost,1667794243
52233,213604,mystery,1667794251
52233,213604,suicide,1667794247
52352,1276,classic,1137317610
52352,1276,drama,1137317610
52352,1276,prison,1137317610
52412,7438,Quentin Tarantino,1290208238
52412,25771,experimental,1291826272
52412,25771,mindfuck,1291826267
52412,25771,surreal,1290208044
52522,2315,horror,1368889890
52522,4878,cerebral,1368889948
52522,4878,original,1368889638
52522,4878,weird,1368889840
52522,8949,based on a book,1260187807
52522,8949,friendship,1260188151
52522,8949,infidelity,1260188151
52522,8949,road trip,1260187877
52522,8949,vacation,1260188151
52522,8949,wine,1260187807
52522,27604,japan,1252764131
52522,27604,police,1252764160
52522,27604,suicide,1252764134
52522,53000,zombies,1210536509
52522,122918,melodrama,1515881185
52522,211141,Christmas,1577643267
52522,211141,Iceland,1577643262
52522,211141,Vignettes ,1577737626
52522,211141,winter,1577737615
52696,4878,mindfuck,1607293573
52696,4878,original,1607293588
52696,4878,psychology,1607293682
52696,4878,twist ending,1607293601
52887,1276,classic,1339888233
52887,1276,imdb top 250,1339888259
52887,1276,Paul Newman,1339888236
52887,6854,cold war,1304701425
52887,6854,destroyer,1304701499
52887,6854,ego,1304701354
52887,6854,Navy,1304701564
52887,6854,obsession,1304701278
52887,6854,Soviet,1304701219
52887,6854,submarine,1304701223
52887,6854,tense,1304701235
52887,51007,war,1345511168
52887,51007,World War II,1345511172
52887,99114,Quentin Tarantino,1360962018
52904,4878,mindfuck,1560076260
52904,4878,surreal,1560076245
52904,4878,time travel,1560076248
52904,4878,twist ending,1560076255
52910,175363,based on a true story,1626868984
52910,175363,french movie,1626868901
52910,175363,true story,1626868982
52922,218537,Andy Samberg,1617835465
52922,218537,comedy,1617835457
52922,218537,sex scenes,1617835451
53000,58228,blaxploitation,1420692287
53000,58228,comedy classic,1420692287
53000,58228,multiple roles,1420692287
53107,56333,Heavy-handed,1243479574
53107,56333,Laura Linney,1243479574
53107,56333,obvious,1243479574
53107,56333,Philip Bosco,1243479575
53107,56333,Philip Seymour Hoffman,1243479574
53107,56333,realistic,1243479574
53107,56333,touching,1243479574
53182,99114,19th century,1360172777
53182,99114,brutal,1360172798
53182,99114,drama,1360172783
53182,99114,Funny,1360172785
53182,99114,Great performances,1360172774
53182,99114,Leonardo DiCaprio,1360172772
53182,99114,Quentin Tarantino,1360172761
53182,99114,Revenge,1360172768
53182,99114,Soundtrack,1360172764
53237,7438,too violent,1186124720
53239,122918,Marvel,1621955699
53239,122918,MCU,1621955704
53468,99114,funny,1571658036
53468,99114,good soundtrack,1571658020
53468,99114,Quentin Tarantino,1571658008
53468,99114,revenge,1571658013
53468,99114,too long,1571658049
53468,99114,violence,1571658025
53468,99114,visually appealing,1571658010
53503,1248,film noir,1588290120
53503,1248,noir thriller,1588290114
53503,7981,gritty,1588289881
53503,7981,tense,1588289877
53507,218537,alternate reality,1615382770
53507,218537,exagerated stupidity,1615382757
53507,218537,happy ending,1615382784
53507,218537,psychedelic,1615382779
53655,77307,abstract,1585092768
53655,77307,disturbing,1585092758
53655,77307,dystopia,1585092763
53655,77307,surrealism,1585092761
53655,77307,weird,1585092773
53800,93838,awesome martial arts,1388812263
53800,93838,intense,1388812266
53819,4878,alternate timeline,1243408138
53819,4878,dreamlike,1243408141
53819,4878,hallucinatory,1243408142
53819,4878,imaginary friend,1243408144
53819,4878,maggie gyllenhaal,1243408150
53819,4878,mental illness,1243408145
53819,4878,Parallel universe,1243408147
53819,4878,sci-fi,1243408130
53819,4878,surreal,1243408132
53819,4878,thought-provoking,1243408134
53819,4878,time travel,1243408135
53860,99114,Christoph Waltz,1561823917
53860,99114,funny,1561823923
53860,99114,Quentin Tarantino,1561823903
53860,99114,Samuel L. Jackson,1561823911
53860,99114,soundtrack,1561823932
53860,99114,western,1561823921
53860,128360,atmosphere,1561824027
53860,128360,Ennio Morricone,1561824016
53860,128360,humor,1561824007
53860,128360,Kurt Russell,1561824019
53860,128360,Quentin Tarantino,1561824002
53860,128360,Samuel Jackson,1561824037
53860,128360,Samuel L. Jackson,1561824009
53860,128360,Tim Roth,1561824013
53956,342,Australia,1626479556
53956,342,Australian,1626479560
53990,47610,magic,1310357934
53990,47610,twist ending,1310357937
53995,45,ClearPlay,1191844461
53995,45,R,1191844461
53995,8915,ClearPlay,1179748345
53995,8915,R,1179748345
53995,33819,R,1179768766
53995,45517,Pixar,1173213660
53995,53000,ClearPlay,1193241722
53995,56333,ClearPlay,1210183454
53995,56333,R,1210183454
53998,2315,Brad Dourif,1660968840
53998,2315,franchise,1660968850
53998,2315,Horror ,1660968845
53998,2315,Jennifer Tilly,1660968843
53998,2315,Katherine Heigl,1660972682
53998,2315,puppetry,1660972701
53998,2315,serial killers,1660968847
53998,2315,slasher,1660972667
53998,3256,air strike,1688877821
53998,3256,Anne Archer,1688877720
53998,3256,Based on Tom Clancy book,1688877722
53998,3256,boat chase,1688877844
53998,3256,british royal family,1688877869
53998,3256,car bomb,1688877855
53998,3256,CIA,1688878041
53998,3256,espionage,1688877671
53998,3256,female assassin,1688877939
53998,3256,Harrison Ford,1688877668
53998,3256,helicopter,1688877846
53998,3256,IRA,1688877664
53998,3256,James Earl Jones,1688877889
53998,3256,"Langley, VA",1688878002
53998,3256,revenge,1688877781
53998,3256,Richard Harris,1688877901
53998,3256,Sean Bean,1688877681
53998,3256,tense,1688877656
53998,3256,Thora Birch,1688877683
53998,3256,thriller,1688877654
53998,3256,Tom Clancy,1688877660
53998,83250,child killer,1685381980
53998,83250,disturbed teenager,1685381938
53998,83250,hidden room,1685382000
53998,83250,mental illness,1685381941
53998,83250,murder,1685382004
53998,83250,obsession,1685381993
53998,83250,recluse,1685381944
53998,83250,tv movie,1685381948
53998,99114,19th century,1611942952
53998,99114,action,1611942954
53998,99114,bounty hunter,1611942939
53998,99114,brutal,1611942900
53998,99114,Christoph Waltz,1611942891
53998,99114,comedy,1611942923
53998,99114,Don Johnson,1611942994
53998,99114,drama,1611942962
53998,99114,epic,1611942940
53998,99114,funny,1611942955
53998,99114,good soundtrack,1611942958
53998,99114,gore,1611942982
53998,99114,great acting,1611942949
53998,99114,Great dialogues,1611943000
53998,99114,great performances,1611942885
53998,99114,imdb top 250,1611942913
53998,99114,Jonah Hill,1611942928
53998,99114,ku klux klan,1611942911
53998,99114,Leonardo DiCaprio,1611942882
53998,99114,murder,1611942942
53998,99114,oscar (best original screenplay),1611942997
53998,99114,Oscar Nominee: Best Picture,1611942903
53998,99114,plantation,1611942946
53998,99114,profanity,1611942917
53998,99114,Quentin Tarantino,1611942880
53998,99114,racism,1611942931
53998,99114,rescue,1611942920
53998,99114,revenge,1611942889
53998,99114,Samuel L. Jackson,1611942887
53998,99114,shootout,1611942945
53998,99114,slavery,1611942896
53998,99114,spaghetti western,1611942957
53998,99114,violence,1611942932
53998,99114,visually appealing,1611942884
53998,99114,western,1611942894
53998,128360,70mm,1611943048
53998,128360,atmosphere,1611943027
53998,128360,bloody,1611943037
53998,128360,bounty hunter,1611943043
53998,128360,Diverse characters,1611943042
53998,128360,Ennio Morricone,1611943026
53998,128360,ensemble cast,1611943039
53998,128360,filmed in Colorado,1611943061
53998,128360,funny,1611943065
53998,128360,gore,1611943033
53998,128360,gratuitous violence,1611943059
53998,128360,humor,1611943009
53998,128360,Kurt Russell,1611943036
53998,128360,mystery,1611943067
53998,128360,narration,1611943074
53998,128360,narrator,1611943070
53998,128360,one-room,1611943011
53998,128360,plot twist,1611943029
53998,128360,Quentin Tarantino,1611943005
53998,128360,race issues,1611943050
53998,128360,Samuel L. Jackson,1611943014
53998,128360,snow,1611943064
53998,128360,tension building,1611943007
53998,128360,Tim Roth,1611943030
53998,128360,too long,1611943024
53998,128360,Ultra Panavision 70,1611943062
53998,128360,violence,1611943047
53998,128360,visually appealing,1611943045
53998,128360,western,1611943016
53998,128360,Wyoming,1611943069
53998,194060,George Kennedy,1639202634
53998,213604,bad ending,1649564932
53998,213604,lake house,1649564830
54023,3264,cheerleading,1367437433
54030,1339,coppola,1188726184
54073,128360,Dialogue,1457818376
54073,128360,Diverse characters,1457818387
54073,128360,Quentin Tarantino,1457818382
54137,1248,black and white,1368977078
54137,3256,tense,1368977735
54137,3256,thriller,1368977752
54378,1525,to see: kites for kiddos,1313569936
54378,7127,to see: crime,1353799546
54378,47610,to see: fantasy,1305753645
54378,53000,to see: zombie,1305753359
54378,67734,to see: quirky,1352955891
54378,70175,to see: crime,1305753916
54428,169218,atmospheric,1517446644
54428,169218,Boy meets boy,1517445507
54428,169218,gay,1517445497
54428,169218,gay romance,1517445502
54428,169218,intimacy,1517446636
54428,169218,LGBTQ,1517445492
54428,169218,loneliness,1517446630
54463,5617,BDSM,1378027756
54463,5617,sexuality:BDSM,1378027770
54463,45517,animation,1277850166
54463,45517,cars,1277850168
54463,45517,comedy,1277850177
54463,45517,emotional fire truck,1277850256
54463,45517,not depressing,1277850281
54463,45517,race,1277850190
54463,45517,road trip,1277850194
54463,45517,villain nonexistent or not needed for good story,1277850162
54463,47610,Jessica Biel,1387262262
54463,80339,bondage scene,1286538978
54463,80339,Jessica Stroup,1286538962
54463,80339,Mischa Barton,1286538950
54480,1248,black and white,1369173256
54480,3256,tense,1369174040
54480,3256,thriller,1369174070
54480,5785,stupid,1369174023
54553,47610,Edward Norton,1159198071
54664,4878,atmospheric,1525282581
54664,4878,cerebral,1525282593
54664,4878,dreamlike,1525282577
54664,4878,enigmatic,1525282598
54664,4878,hallucinatory,1525282590
54664,4878,mental illness,1525282579
54664,4878,mindfuck,1525282602
54664,4878,philosophy,1525282583
54664,4878,psychological,1525282595
54664,4878,quirky,1525282588
54664,4878,surreal,1525282571
54664,4878,thought-provoking,1525282573
54664,4878,weird,1525282585
54664,25771,mindfuck,1525282469
54664,25771,surreal,1525282464
54664,25771,surrealism,1525282466
54664,122918,fun,1525286132
54870,77307,cat killing,1496531458
54870,77307,disturbing,1496531447
54870,77307,drama,1496531485
54870,77307,dystopia,1496531467
54870,77307,family relationships,1496531454
54870,77307,Greece,1496531483
54870,77307,incest,1496531451
54870,77307,oppression,1496531476
54870,77307,Rule-making,1496531462
54870,77307,surrealism,1496531478
54870,77307,weird,1496531465
54870,128360,boring,1480802333
54870,128360,empty,1480802369
54870,128360,Quentin Tarantino,1480802339
54870,128360,slowly,1480802361
54870,128360,tension building,1480802337
54870,128360,too long,1480802349
54870,128360,Western,1480802378
54969,2315,Chucky,1438475533
54969,2315,serial killers,1438475542
55148,1339,gary oldman,1149147246
55192,143385,Cold War,1491670635
55192,143385,Historical,1491670619
55192,143385,spy,1491670622
55192,143385,Steven Spielberg,1491670631
55241,1926,Oscar (Best Picture),1654459191
55459,4878,dreamlike,1346376140
55459,4878,great soundtrack,1346376147
55459,4878,high school,1346376149
55459,4878,thought-provoking,1346376136
55459,4878,twist ending,1346376129
55470,2819,conspiracy,1483392524
55470,2819,Faye Dunaway,1483392529
55549,128991,dark comedy,1434001879
55549,128991,sci-fi,1434001879
55549,128991,short films,1434001879
55550,1339,fran,1554153099
55550,3489,trini-manu,1560575301
55550,53000,on-library,1610605742
55550,122918,fran-done,1563750068
55617,45517,emotional,1253954631
55743,99114,funny,1473563457
55743,99114,Quentin Tarantino,1473563452
55827,5617,BDSM,1402945902
55827,5617,black comedy,1402945792
55827,5617,controversial,1402945798
55827,5617,dark comedy,1402945844
55827,5617,erotic,1402945838
55827,5617,healing,1402945943
55827,5617,love,1402945804
55827,5617,relationships,1402945807
55827,5617,romance,1402945811
55924,6880,escaping,1417020197
56103,33288,based on a book,1362421582
56103,33288,bird,1362421397
56103,33288,England,1362421498
56103,33288,working class,1362421416
56103,103374,black comedy,1423353792
56103,103374,murder,1372620690
56103,103374,police,1372620669
56103,103374,police brutality,1372620683
